ID|TYPE|NAMERING|LEGRING|RINGSTART|RINGEND|RINGNOTUSEDREASON|NEWLEGRING|RINGVERIFICATION|DIARIO|RINGER|MEASURER|INTERMEDIARYRINGER|LAYMANID|EVENTDATE|EVENTDATEACCURACY|HOUR|EURINGPROVINCECODE|SCHEMEID|MUNICIPALITY|BIRDSTATION|LOCALITY|PERSONALPLACENAME|COORDINATESYSTEM|COORDINATEACCURACY|COORDINATEMEASUREMENTMETHOD|SOURCEOFRECOVERY|CAPTUREMETHOD|RINGSATTACHED|RECOVERYMETHOD|RECOVERYMETHODACCURACY|BIRDCONDITIONEURING|BIRDMOVED|NOTES|HIDDENNOTES|SPECIES|SPECIESACCURACY|BIRDCONDITION|BIRDACTIVITIES|AGE|AGEDETERMINATIONMETHOD|SEX|SEXDETERMINATIONMETHOD|WEIGHTINGRAMS|WINGLENGTHACCURACY|THIRDFEATHERLENGTHINMILLIS|MOULTING|LEGACYFAT|FAT|FATACCURACY|MUSCLEFITNESS|MUSCLEFITNESSACCURACY|BROODPATCH|CLUTCHNUMBER|CLUTCHNUMBEROWNER|NUMBEROFYOUNGS|AGEOFYOUNGSINDAYS|AGEOFYOUNGSACCURACY|ATTACHMENTPOINT|FIELDREADABLECODE|MAINCOLOR|CODECOLOR|CODEALIGN|UPSIDEDOWN|METALRINGCOLOR|ATTACHMENTLEFTRIGHT|MAINSHADE|ACCURACYOFCOLORS|NUMBEROFSIGHTNINGS|FIELDREADABLECHANGES|REMOVEDFIELDREADABLECODE|REMOVEDFIELDREADABLEMAINCOLOR|FIELDREADABLENOTES|ADDITIONALINFORMATIONCODE|FIELDREADABLECHANGEEURINGCODE|LEGACYSOMETHINGUNCERTAIN|CREATED|UNIFORMLAT|UNIFORMLON|EUREFLAT|EUREFLON|WGS84DECIMALLAT|WGS84DECIMALLON|WGS84DEGREELAT|WGS84DEGREELON|DISTANCETORINGINGINKILOMETERS|DIRECTIONTORINGINGINDEGREES|TIMETORINGINGINDAYS|BIOMETRICNOTES|HIRRUSBROODPATCH|HIRRUSLONGESTMIDDLERECTRIX|HIRRUSOUTMOSTLEFTRECTRIX|HIRRUSOUTMOSTRIGHTRECTRIX|HIRRUSTAILNOTCHDEEPNESS|HIRRUSBODYMOULTING|HIRRUSTENTHREMIGES|HIRRUSNINTHREMIGES|HIRRUSEIGHTREMIGES|HIRRUSNOTES|FIELDREADABLECONDITION|COLONYPAIRCOUNT|COLONYPAIRCOUNTACCURACY|COLONYSIZEINMETERS|COLONYNOTES|BATCAPTUREPLACE|BATAGE|BATAGEDETERMINATIONMETHOD|BATRIGHTARMLENGTHINMILLIS|BATLEFTARMLENGTHINMILLIS|BATFIFTHFINGERINMILLIS|BATREPRODUCTIVESTAGE|BATHIBERNATION|WINGWEAR|WINGLENGTHABNORMALITYREASON|EGGINSIDE|CLOACASIZE|CLOACASTATUS|SICKNESSNOTES|FAULTBARS|INJURIESNOTES|MOULTSTATUS|TER1MOULT|TER2MOULT|TER3MOULT|SEC6MOULT|SEC5MOULT|SEC4MOULT|SEC3MOULT|SEC2MOULT|SEC1MOULT|PRIM1MOULT|PRIM2MOULT|PRIM3MOULT|PRIM4MOULT|PRIM5MOULT|PRIM6MOULT|PRIM7MOULT|PRIM8MOULT|PRIM9MOULT|PRIM10MOULT|REC1MOULT|REC2MOULT|REC3MOULT|REC4MOULT|REC5MOULT|REC6MOULT|BODYFEATHERSMOULTINTENSITY|BODYFEATHERSMOULTPROGRESS|TARSUSLENGTHTOES|TARSUSLENGTHLASTSCALE|TARSUSDIAMETER|NAILLENGTH|PRIM1WINGFORMULA|PRIM2WINGFORMULA|PRIM3WINGFORMULA|PRIM4WINGFORMULA|PRIM5WINGFORMULA|PRIM6WINGFORMULA|PRIM7WINGFORMULA|PRIM8WINGFORMULA|PRIM9WINGFORMULA|PRIM10WINGFORMULA|OUTERSECONDARYWINGFORMULA|PRIM2EMARGINATION|TAILLENGTH|TAILLENTHVERTICAL|MOULTINGALULALEFT|MOULTINGALULARIGHT|MOULTINGCARPILEFT|MOULTINGCARPIRIGHT|MOULTINGBICOVERTSLEFT|MOULTINGBICOVERTSRIGHT|MOULTINGTETRIALLEFT|MOULTINGTETRIALRIGHT|MOULTINGTAILLEFT|MOULTINGTAILRIGHT|BEAKLENGTHSKULL|BEAKLENGTHFEATHERS|BEAKLENGTHNOSTRIL|HEADBEAKLENGTH|BEAKHEIGHT|BEAKWIDTH|FICHYPDROST|PYRPYRTAILSPOTS|FLEAS|LICES|SARCOPTICMANGES|POXVIRUS|PARASITENOTES|MITES|BIRDSFLIES|PARASITESAMPLES|MODIFIED|MODIFIEDBY|CUSTOMFIELD1|CUSTOMVALUE1|CUSTOMFIELD2|CUSTOMVALUE2|CUSTOMFIELD3|CUSTOMVALUE3|CUSTOMFIELD4|CUSTOMVALUE4|CUSTOMFIELD5|CUSTOMVALUE5|CUSTOMFIELD6|CUSTOMVALUE6|CUSTOMFIELD7|CUSTOMVALUE7|CUSTOMFIELD8|CUSTOMVALUE8|WINGLENGTHINMILLIMETERS|WINGLENGTHMINMEASUREMENT|MINUTE|PRIM10DISTANCEPCWINGFORMULA|INTERESTINGRECOVERY|VALIDFORLONGEVITY|NOLETTER|LEGACYWING|LEGACYWINGMIN|WINGLENGTHOTHERMETHOD|WINGLENGTHNOTES|NETID|FOREIGNRINGSCHEME|FOREIGNRING|FOREIGNRINGNOTES|NESTBOXID|WADERSANKLETTOE|WADERSFAT||ID.RINGING|TYPE.RINGING|NAMERING.RINGING|LEGRING.RINGING|RINGSTART.RINGING|RINGEND.RINGING|RINGNOTUSEDREASON.RINGING|NEWLEGRING.RINGING|RINGVERIFICATION.RINGING|DIARIO.RINGING|RINGER.RINGING|MEASURER.RINGING|INTERMEDIARYRINGER.RINGING|LAYMANID.RINGING|EVENTDATE.RINGING|EVENTDATEACCURACY.RINGING|HOUR.RINGING|EURINGPROVINCECODE.RINGING|SCHEMEID.RINGING|MUNICIPALITY.RINGING|BIRDSTATION.RINGING|LOCALITY.RINGING|PERSONALPLACENAME.RINGING|COORDINATESYSTEM.RINGING|COORDINATEACCURACY.RINGING|COORDINATEMEASUREMENTMETHOD.RINGING|SOURCEOFRECOVERY.RINGING|CAPTUREMETHOD.RINGING|RINGSATTACHED.RINGING|RECOVERYMETHOD.RINGING|RECOVERYMETHODACCURACY.RINGING|BIRDCONDITIONEURING.RINGING|BIRDMOVED.RINGING|NOTES.RINGING|HIDDENNOTES.RINGING|SPECIES.RINGING|SPECIESACCURACY.RINGING|BIRDCONDITION.RINGING|BIRDACTIVITIES.RINGING|AGE.RINGING|AGEDETERMINATIONMETHOD.RINGING|SEX.RINGING|SEXDETERMINATIONMETHOD.RINGING|WEIGHTINGRAMS.RINGING|WINGLENGTHACCURACY.RINGING|THIRDFEATHERLENGTHINMILLIS.RINGING|MOULTING.RINGING|LEGACYFAT.RINGING|FAT.RINGING|FATACCURACY.RINGING|MUSCLEFITNESS.RINGING|MUSCLEFITNESSACCURACY.RINGING|BROODPATCH.RINGING|CLUTCHNUMBER.RINGING|CLUTCHNUMBEROWNER.RINGING|NUMBEROFYOUNGS.RINGING|AGEOFYOUNGSINDAYS.RINGING|AGEOFYOUNGSACCURACY.RINGING|ATTACHMENTPOINT.RINGING|FIELDREADABLECODE.RINGING|MAINCOLOR.RINGING|CODECOLOR.RINGING|CODEALIGN.RINGING|UPSIDEDOWN.RINGING|METALRINGCOLOR.RINGING|ATTACHMENTLEFTRIGHT.RINGING|MAINSHADE.RINGING|ACCURACYOFCOLORS.RINGING|NUMBEROFSIGHTNINGS.RINGING|FIELDREADABLECHANGES.RINGING|REMOVEDFIELDREADABLECODE.RINGING|REMOVEDFIELDREADABLEMAINCOLOR.RINGING|FIELDREADABLENOTES.RINGING|ADDITIONALINFORMATIONCODE.RINGING|FIELDREADABLECHANGEEURINGCODE.RINGING|LEGACYSOMETHINGUNCERTAIN.RINGING|CREATED.RINGING|UNIFORMLAT.RINGING|UNIFORMLON.RINGING|EUREFLAT.RINGING|EUREFLON.RINGING|WGS84DECIMALLAT.RINGING|WGS84DECIMALLON.RINGING|WGS84DEGREELAT.RINGING|WGS84DEGREELON.RINGING|DISTANCETORINGINGINKILOMETERS.RINGING|DIRECTIONTORINGINGINDEGREES.RINGING|TIMETORINGINGINDAYS.RINGING|BIOMETRICNOTES.RINGING|HIRRUSBROODPATCH.RINGING|HIRRUSLONGESTMIDDLERECTRIX.RINGING|HIRRUSOUTMOSTLEFTRECTRIX.RINGING|HIRRUSOUTMOSTRIGHTRECTRIX.RINGING|HIRRUSTAILNOTCHDEEPNESS.RINGING|HIRRUSBODYMOULTING.RINGING|HIRRUSTENTHREMIGES.RINGING|HIRRUSNINTHREMIGES.RINGING|HIRRUSEIGHTREMIGES.RINGING|HIRRUSNOTES.RINGING|FIELDREADABLECONDITION.RINGING|COLONYPAIRCOUNT.RINGING|COLONYPAIRCOUNTACCURACY.RINGING|COLONYSIZEINMETERS.RINGING|COLONYNOTES.RINGING|BATCAPTUREPLACE.RINGING|BATAGE.RINGING|BATAGEDETERMINATIONMETHOD.RINGING|BATRIGHTARMLENGTHINMILLIS.RINGING|BATLEFTARMLENGTHINMILLIS.RINGING|BATFIFTHFINGERINMILLIS.RINGING|BATREPRODUCTIVESTAGE.RINGING|BATHIBERNATION.RINGING|WINGWEAR.RINGING|WINGLENGTHABNORMALITYREASON.RINGING|EGGINSIDE.RINGING|CLOACASIZE.RINGING|CLOACASTATUS.RINGING|SICKNESSNOTES.RINGING|FAULTBARS.RINGING|INJURIESNOTES.RINGING|MOULTSTATUS.RINGING|TER1MOULT.RINGING|TER2MOULT.RINGING|TER3MOULT.RINGING|SEC6MOULT.RINGING|SEC5MOULT.RINGING|SEC4MOULT.RINGING|SEC3MOULT.RINGING|SEC2MOULT.RINGING|SEC1MOULT.RINGING|PRIM1MOULT.RINGING|PRIM2MOULT.RINGING|PRIM3MOULT.RINGING|PRIM4MOULT.RINGING|PRIM5MOULT.RINGING|PRIM6MOULT.RINGING|PRIM7MOULT.RINGING|PRIM8MOULT.RINGING|PRIM9MOULT.RINGING|PRIM10MOULT.RINGING|REC1MOULT.RINGING|REC2MOULT.RINGING|REC3MOULT.RINGING|REC4MOULT.RINGING|REC5MOULT.RINGING|REC6MOULT.RINGING|BODYFEATHERSMOULTINTENSITY.RINGING|BODYFEATHERSMOULTPROGRESS.RINGING|TARSUSLENGTHTOES.RINGING|TARSUSLENGTHLASTSCALE.RINGING|TARSUSDIAMETER.RINGING|NAILLENGTH.RINGING|PRIM1WINGFORMULA.RINGING|PRIM2WINGFORMULA.RINGING|PRIM3WINGFORMULA.RINGING|PRIM4WINGFORMULA.RINGING|PRIM5WINGFORMULA.RINGING|PRIM6WINGFORMULA.RINGING|PRIM7WINGFORMULA.RINGING|PRIM8WINGFORMULA.RINGING|PRIM9WINGFORMULA.RINGING|PRIM10WINGFORMULA.RINGING|OUTERSECONDARYWINGFORMULA.RINGING|PRIM2EMARGINATION.RINGING|TAILLENGTH.RINGING|TAILLENTHVERTICAL.RINGING|MOULTINGALULALEFT.RINGING|MOULTINGALULARIGHT.RINGING|MOULTINGCARPILEFT.RINGING|MOULTINGCARPIRIGHT.RINGING|MOULTINGBICOVERTSLEFT.RINGING|MOULTINGBICOVERTSRIGHT.RINGING|MOULTINGTETRIALLEFT.RINGING|MOULTINGTETRIALRIGHT.RINGING|MOULTINGTAILLEFT.RINGING|MOULTINGTAILRIGHT.RINGING|BEAKLENGTHSKULL.RINGING|BEAKLENGTHFEATHERS.RINGING|BEAKLENGTHNOSTRIL.RINGING|HEADBEAKLENGTH.RINGING|BEAKHEIGHT.RINGING|BEAKWIDTH.RINGING|FICHYPDROST.RINGING|PYRPYRTAILSPOTS.RINGING|FLEAS.RINGING|LICES.RINGING|SARCOPTICMANGES.RINGING|POXVIRUS.RINGING|PARASITENOTES.RINGING|MITES.RINGING|BIRDSFLIES.RINGING|PARASITESAMPLES.RINGING|MODIFIED.RINGING|MODIFIEDBY.RINGING|CUSTOMFIELD1.RINGING|CUSTOMVALUE1.RINGING|CUSTOMFIELD2.RINGING|CUSTOMVALUE2.RINGING|CUSTOMFIELD3.RINGING|CUSTOMVALUE3.RINGING|CUSTOMFIELD4.RINGING|CUSTOMVALUE4.RINGING|CUSTOMFIELD5.RINGING|CUSTOMVALUE5.RINGING|CUSTOMFIELD6.RINGING|CUSTOMVALUE6.RINGING|CUSTOMFIELD7.RINGING|CUSTOMVALUE7.RINGING|CUSTOMFIELD8.RINGING|CUSTOMVALUE8.RINGING|WINGLENGTHINMILLIMETERS.RINGING|WINGLENGTHMINMEASUREMENT.RINGING|MINUTE.RINGING|PRIM10DISTANCEPCWINGFORMULA.RINGING|INTERESTINGRECOVERY.RINGING|VALIDFORLONGEVITY.RINGING|NOLETTER.RINGING|LEGACYWING.RINGING|LEGACYWINGMIN.RINGING|WINGLENGTHOTHERMETHOD.RINGING|WINGLENGTHNOTES.RINGING|NETID.RINGING|FOREIGNRINGSCHEME.RINGING|FOREIGNRING.RINGING|FOREIGNRINGNOTES.RINGING|NESTBOXID.RINGING|WADERSANKLETTOE.RINGING|WADERSFAT.RINGING|
9244007|recovery|V 0062145|V 0062145||||||133278|||||1983-09-10|0||DK10||||||WGS84|1000||2|||20|0|8||ACROCEPHALUS SCIRPACEUS||||||1|||||||||||||||||||||||||||||||||||0|||||||55.3166656|15.1999998|551859|151159|704|219|14|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||954419|ringing|V 0062145|V 0062145|V 0062145|||V 0062145|||746||||1983-08-27|||SF86||TURKU||||WGS84-DMS|1000|||V||||||||ACRSCI||||1|K|||||||||||||||||||||||||||||||||B||||6714040|3235218|6711221|235156|60.45|22.183333333|602700|221100||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
11402413|recovery|HL0672931|HL0672931||||||7021151|||||2018-08-12||7|ET00|ETM|||Saunja, Läänemaa||WGS84-DMS|100||2|||20||8||Finder: Tarvo Valker||ACRSCI||||+1|||||||||||||||||||||||||||||||||||||2018-08-29|||||58.988333333|23.669444444|585918|234010|149|206|732||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_honkala|||||||||||||||||||30|||||||||||||||||10734178|ringing|HL0672931|HL0672931|HL0672931|||HL0672931|||2320||||2016-08-10||8|SF87||ESPOO||Laajalahti|Laajalahti, Ruoikon SSP|YKJ|100|PAPERIKARTTA||B||||||||ACRSCI||||1||||11.5|||||0||1||||||||||||||||||||||||||2016-08-20|6678300|3379200|6675497|379080|60.198329327|24.818768668|601153|244907|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_valkama|||||||||||||||||68|||||||68|||||||||||
10770301|recovery|HL0781093|HL0781093||||||7011045|||||2016-09-01|0|6|DKHS|DKC|||Store Vejleå Udløb, Ishøj||WGS84-DMS|100||2|||20|0|8|||Henrik Jørgensen (DKC-483), Lars Lindgren (DKC-394)|ACRSCI||||1|||||||||||||||||||||||||||||||||||||2016-09-05|||||55.612777778|12.380833333|553646|122251|787|232|25||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_piha|||||||||||||||||||0|||||||||||||||||10722675|ringing|HL0781093|HL0781093|HL0781093|||HL0781093|||2553||||2016-08-07||21|SF86||TURKU|||Friskala vene|WGS84|1|KARTTA||V||||||||ACRSCI|||O|1|V|||11.6|.1||||3|.1|2||||||||||||||||||||||||||2016-08-10|6707762|3238809|6704946|238746|60.3961887|22.256546|602346|221523|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||11|||||||||||||17||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66||30|||||66|||||||||||
10923758|recovery|HL0696567|HL0696567||||||7012327|||||2016-09-14|||BL30|BLB|||Pepingen||WGS84-DMS|1000||2|||20|0|8||Ref: 11477 Finder: WG. 2 Halle||ACRSCI||||1||||10.4|||||||||||||||||||||||||||||||||2016-12-30|||||50.75|4.166666667|504500|41000|1549|233|21||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_honkala|||||||||||||||||66|||||||66||||||||||||10750564|ringing|HL0696567|HL0696567|HL0696567|||HL0696567|||86||||2016-08-24||6|SF86||MYNÄMÄ||KUMIRUONA|BONANZA|WGS84|1|||A||||||||ACRSCI||||1|||||||||||||||||||||||||||||||||||||2016-08-29|6735079|3215872|6732252|215818|60.6249116|21.8031066|603729|214811||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
11961975|recovery|HL0720155|HL0720155||||||7029490|||||2019-08-26|||ES02|ESA|||Hondarribia (Jaizubia)||WGS84-DMS|100||2|||20||8||Caught by G0024 (EAT)||ACRSCI||||+1|||||||||||||||||||||||||||||||||||||2020-01-29|||||43.35|-1.812222222|432100|-14844|2486|231|1203||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_honkala||||||||||||||||||||||||||||||||||||10876726|ringing|HL0720155|HL0720155|HL0720155|||HL0720155|||2753||||2016-05-10||6|SF86||RAISIO|||RAI|YKJ|10|KARTTA||A||||||||ACRSCI||||+1||||11.7|||||0||2||||||||||||||||||||||||||2016-11-11|6716946|3232149|6714126|232088|60.473966577|22.123868249|602826|220725|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||12|||||||||||||||||||||||||||||2023-12-16|reprocess-all|6|R|||||||||||||||72|||||||72|||||||||||
11483011|recovery|VL0864676|VL0864676||||||7022456|||||2018-09-12|||ES20|ESI|||LAGUNA DE MANJAVACAS, MOTA DEL CUERVO||WGS84-DMS|1000||2|||20||8||Year/Reference 2018 / 18003, Finder: LUIS SÁNCHEZ||ACRSCI||||1||||10.5||47|||4||||||||||||||||||||||||||||2018-10-11|||||39.45|-2.866666667|392700|-25200|2914|228|62||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_honkala|||||||||||||||||63||||K|||63||||||||||||11349002|ringing|VL0864676|VL0864676|VL0864676|||VL0864676|||2932||||2018-07-12||16|SF86||KAARIN|||Kuusisto|WGS84|100|KARTTA||||||||||ACRSCI||||PP||||10.3|1|||||||||22|2932|4|7|Y|||||||||||||||||||2018-07-16|6708076|3249941|6705260|249873|60.40603115|22.457437977|602421|222726||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||34|||||||34|||||||||||
11576520|recovery|HL0947991|HL0947991||||||7023453|||||2018-09-02||8|SV63|SVS|||STAFFANSTORP, TORREBERGA||WGS84-DMS|1000||2|||20||8||||ACRSCI||||||||11.5|||||2||||||||||||||||||||||||||||2018-12-18|||||55.616666667|13.216666667|553700|131300|1008|244|36||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_honkala|||||||||||||||||66|||||||66||||||||||||11365735|ringing|HL0947991|HL0947991|HL0947991|||HL0947991|||2547||||2018-07-28||7|SF82||VIROLA|||Lintulahden navetta|WGS84|1|KARTTA||V||||||||ACRSCI||||1||||12.6||51.5|||0||||||||||||||||||||||||||||2018-07-31|6712359|3538928|6709543|538743|60.5200951|27.7057121|603112|274220||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
12930678|recovery|HB0025373|HB0025373||||||7046694|||||2022-08-09|0||ET00|ETM|||Viljandi maakond, Viljandi vald, Vaibla küla||WGS84|100||2|||20||8||Finder: Kristjan Adojaan||ACRSCI||||+1|||||||||||||||||||||||||||||||||||||2023-01-26|||||58.4042|26.07517|582415|260430|253|202|1109||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_santaharju||||||||||||||||||||||||||||||||||||11717556|ringing|HB0025373|HB0025373|HB0025373|||HB0025373|||2547||||2019-07-27||6|SF82||VIROLA|||Lintulahden navetta|WGS84|1|KARTTA||V||||||||ACRSCI||||+1||N|H|11.9||52.5|||0||||||||||||||||||||||||||||2019-07-27|6712359|3538928|6709543|538743|60.5200951|27.7057121|603112|274220||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
11970022|recovery|HB0036054|HB0036054||||||7029854|||||2019-08-30|||BL27|BLB|||HAMME SINT ANNA||WGS84-DMS|5000||2|||20||8||Finder: WG. 5 Durme. BLB Reference number: 645||ACRSCI||||1|||||||||||||||||||||||||||||||||||||2020-02-20|||||51.1|4.15|510600|40900|1525|235|27|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2020-02-20|admin_pelehiko|||||||||||||||||66|||||||||||||||||||11725351|ringing|HB0036054|HB0036054|HB0036054|||HB0036054|||2553||||2019-08-03||22|SF86||TURKU|||Friskala vene|WGS84|1|KARTTA||V||||||||ACRSCI||||1|V|||13|.1||||2|.3|1.3|.3|||||||||||||||||||||||||2019-08-04|6707762|3238809|6704946|238746|60.3961887|22.256546|602346|221523|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||10.5|||||||||||||17.4||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67.5||15||||||||||||||||
11751623|recovery|HL0720777|HL0720777||||||7028648|||||2019-08-15||10|NO36|NOS|||Farsund, Slevdalsvannet||WGS84-DMS|1000||2|||20||8||Finder: Lorentzen, N.H. / Lista OS||ACRSCI||||1||||12.2|||||||||||||||||||||||||||||||||2019-12-04|||||58.104444444|6.605833333|580616|63621|917|260|29|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2019-12-04|admin_niiranen|||||||||||||||||67||20||K|||||||||||||||11764294|ringing|HL0720777|HL0720777|HL0720777|||HL0720777|||2753||||2019-07-17||7|SF86||RAISIO|||RAI|YKJ|10|||A||||||||ACRSCI||||1||||12.3|.5||||1|.3|2|.3|||||||||||||||||||||||||2019-08-31|6716946|3232149|6714126|232088|60.473966577|22.123868249|602826|220725|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||11|||||||||||||||||||||||||||||2023-12-16|reprocess-all|43|R|||||||||||||||67.5||||||||||||||||||
13378516|recovery|HJ0054159|HJ0054159||||||7053734|||||2023-08-16|0||BL20|BLB|||OORDEREN||WGS84-DMS|100||2|||20||8||Finder: WG.21 Kapellen. Ref.nr.: 11489||ACRSCI||||1||||11|||||||||||||||||||||||||||||||||2024-08-07|||||51.283333333|4.35|511700|42100|1499|235|35||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_santaharju|||||||||||||||||65|||||||||||||||||||13024300|ringing|HJ0054159|HJ0054159|HJ0054159|||HJ0054159|||9971||||2023-07-12||8|SF86||RAISIO||RU|RAI|YKJ|10|KARTTA||A||||||||ACRSCI||||1||||11.4|.5||||0|.5|1|.5|||||||||||||||||||||||||2023-07-14|6716946|3232149|6714126|232088|60.473966577|22.123868249|602826|220725|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||11|51||||||||||||||||||||E|E|E|E||0|0|||admin_valkama|Pyaph [mm]|39|||||||||||||||67||||||||||||||||||
13258658|recovery|HK0000458|HK0000458||||||7052385|||||2023-09-08|0|8|FR05|FRP|||Les Cind Tailles / NEUVILLE (LA)||WGS84|100||2|||20||8||Finder: LEDUCQ, Loïc. EURING Ref.: FRP13527670||ACRSCI||||1|||||||||||||||||||||||||||||||||||||2024-03-12|||||50.489287|3.06186|502921|30342|1663|238|24||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_santaharju|||||||||||||||||||25|||||||||||||||||13056241|ringing|HK0000458|HK0000458|HK0000458|||HK0000458|||895||||2023-08-15||6|SF86||SALO||HALIKONLAHTI|KOLMOSALLAS SSP|WGS84|10|KARTTA||A||||||||ACRSCI||||1||||12|||||2||2||||||||||||||||||||||||||2023-08-17|6701941|3284512|6699128|284430|60.3709962|23.0897796|602215|230523|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_valkama|||||||||||||||||65||||||||||||||||||
13378517|recovery|HJ0068352|HJ0068352||||||7053735|||||2023-08-29|||BL23|BLB|||NEERHAREN||WGS84-DMS|100||2|||20||8||Finder: ST62 Bokrijk. Ref: 11622||ACRSCI||||1||||11|||||||||||||||||||||||||||||||||2024-08-07|||||50.916666667|5.683333333|505500|54100|1585|238|41||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_santaharju|||||||||||||||||69|||||||||||||||||||13142418|ringing|HJ0068352|HJ0068352|HJ0068352|||HJ0068352|||2643||||2023-07-19||7|SF87||HELSIN||||YKJ|1|||A||||||||ACRSCI||||1|K|N|P|12.3|||||||||||||||||||||||||||||||||2023-10-16|6678800|3390600|6675997|390475|60.206034537|25.023895485|601221|250126|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||admin_valkama|||||||||||||||||66|||||||||||15|||||||
9269111|recovery|V 0291161|V 0291161||||||176785|||||1985-08-20|0|4|SV51|SVS|||||WGS84-DMS|1000||2|||20|0|8||KL. 04||ACRSCI|P|||1|||||||||||||||||||||||||||||||||||0|||||||55.383333333|12.816666667|552300|124900|898|239|28|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||1034702|ringing|V 0291161|V 0291161|V 0291161|||V 0291161|||735||||1985-07-23||11|SF87||HELSIN||||WGS84-DMS|1000|||W||||||||ACRSCI||||1|K|||12.9||||0||||||||||||||||||||||||||||||6678140|3390179|6675337|390054|60.2|25.016666667|601200|250100||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67|||||||||||
9267870|recovery|V 0277660|V 0277660||||||136225|||||1984-09-08|0|8|SV71|SVS|||||WGS84-DMS|1000||2|||20|0|8||KL 08||ACRSCI|P|||1|||||||||||||||||||||||||||||||||||0|||||||56.6|16.383333333|563600|162300|634|235|34|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||1036921|ringing|V 0277660|V 0277660|V 0277660|||V 0277660|||856||||1984-08-05||7|SF87||ESPOO||||WGS84-DMS|1000|||V||||||||ACRSCI||||1|K|||11.5||||1||||||||||||||||||||||||||||||6678429|3380938|6675626|380817|60.2|24.85|601200|245100||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||65|||||||65|||||||||||
